Language	Budget	Revenue	Ratio	LogBudget	LogRevenue	LogRatio	Title
EN	40000000	27053815	0.676345375	17.50439001	17.11333859	-0.391051424	"The Musketeer"
EN	40000000	65754228	1.6438557	17.50439001	18.00143453	0.497044519	"Sweet November"
EN	40000000	62771059	1.569276475	17.50439001	17.95500468	0.450614669	"The Reaping"
EN	500000	3000000	6	13.12236338	14.91412285	1.791759469	"Mean Streets"
EN	40000000	24332324	0.6083081	17.50439001	17.00731623	-0.497073782	"Renaissance Man"
EN	40000000	60965854	1.52414635	17.50439001	17.92582449	0.421434483	"Colombiana"
EN	40000000	38172500	0.9543125	17.50439001	17.45762592	-0.046764093	"Quest for Camelot"
EN	40000000	22433915	0.560847875	17.50439001	16.92608443	-0.578305578	"City By The Sea"
EN	40000000	46546197	1.163654925	17.50439001	17.65595586	0.151565849	"Torque"
EN	45000000	20350754	0.452238978	17.62217305	16.82862852	-0.793544527	"Showgirls"
EN	40000000	60474340	1.5118585	17.50439001	17.9177297	0.413339689	"Marie Antoinette"
EN	63600000	19412993	0.305235739	17.96812403	16.78145314	-1.186670886	"Get Carter"
EN	42000000	180274123	4.292241024	17.55318018	19.00998916	1.45680898	"The Impossible"
EN	55000000	14375181	0.261366927	17.82284374	16.48101374	-1.341830007	"Ishtar"
EN	40000000	46471023	1.161775575	17.50439001	17.65433952	0.149949503	"Fantastic Mr. Fox"
EN	40000000	16872671	0.421816775	17.50439001	16.64120577	-0.863184242	"Life or Something Like It"
EN	40000000	14358033	0.358950825	17.50439001	16.47982013	-1.024569878	"Memoirs of an Invisible Man"
OTHER	10000000	173921954	17.3921954	16.11809565	18.97411722	2.856021565	"Amélie"
EN	60000000	13395939	0.22326565	17.90985512	16.41046216	-1.499392961	"Alfie"
EN	40000000	24719215	0.617980375	17.50439001	17.02309143	-0.481298578	"Big Miracle"
EN	38000000	28121100	0.740028947	17.45309672	17.15203074	-0.301065975	"The Deep End of the Ocean"
EN	40000000	18902015	0.472550375	17.50439001	16.75477909	-0.749610924	"FearDotCom"
EN	40000000	28169671	0.704241775	17.50439001	17.15375646	-0.350633551	"Cirque du Freak: The Vampire's Assistant"
EN	40000000	19322135	0.483053375	17.50439001	16.77676189	-0.727628124	"Duplex"
EN	45000000	10667893	0.237064289	17.62217305	16.18274913	-1.439423913	"Universal Soldier: The Return"
EN	33000000	20645327	0.62561597	17.31201812	16.84299956	-0.469018563	"Pandorum"
EN	40000000	10959475	0.273986875	17.50439001	16.20971494	-1.294675075	"Extreme Ops"
EN	50000000	32017803	0.64035606	17.72753356	17.28180265	-0.445730914	"Sunshine"
EN	40000000	22044277	0.551106925	17.50439001	16.90856358	-0.595826432	"A Thousand Words"
EN	40000000	13644292	0.3411073	17.50439001	16.42883182	-1.075558188	"The Gunman"
EN	40000000	23937870	0.59844675	17.50439001	16.99097228	-0.51341773	"Stormbreaker"
EN	20000000	117760134	5.8880067	16.81124283	18.58416035	1.772917519	"Disturbia"
EN	20000000	7563728	0.3781864	16.81124283	15.83887475	-0.972368083	"Hackers"
OTHER	39200000	86758912	2.213237551	17.4841873	18.2786437	0.794456399	"Snowpiercer"
EN	15000000	94000000	6.266666667	16.52356076	18.35880534	1.835244581	"The Crow"
OTHER	40000000	100000000	2.5	17.50439001	18.42068074	0.916290732	"Baahubali: The Beginning"
EN	39000000	101229792	2.595635692	17.4790722	18.43290366	0.953831455	"The Time Traveler's Wife"
EN	39000000	35287788	0.904815077	17.4790722	17.37904751	-0.100024691	"Frankenweenie"
EN	39000000	38869464	0.996652923	17.4790722	17.47571951	-0.003352691	"Serenity"
EN	39000000	6614280	0.169596923	17.4790722	15.70474151	-1.774330698	"Against the Ropes"
EN	39000000	75850624	1.944887795	17.4790722	18.14427649	0.665204286	"Superman III"
EN	40000000	44907260	1.1226815	17.50439001	17.62011003	0.11572002	"Grudge Match"
OTHER	80341000	127814609	1.590901395	18.20179063	18.6660914	0.464300771	"Red Cliff"
EN	30000000	180622424	6.020747467	17.21670794	19.01191936	1.795211416	"Sweet Home Alabama"
EN	38000000	205298907	5.402602816	17.45309672	19.13997756	1.68688084	"The Ugly Truth"
EN	38000000	119723358	3.150614684	17.45309672	18.60069429	1.147597572	"Spy Kids 2: The Island of Lost Dreams"
EN	38000000	120000000	3.157894737	17.45309672	18.6030023	1.149905583	"Star Trek: Generations"
OTHER	3860000	64076736	16.60019067	15.16617774	17.97559192	2.809414182	"The Grandmaster"
EN	38000000	114156230	3.004111316	17.45309672	18.55307851	1.099981789	"Water for Elephants"
EN	50000000	73956241	1.47912482	17.72753356	18.11898414	0.391450575	"The Hurricane"
EN	38000000	51801187	1.363189132	17.45309672	17.76292362	0.309826904	"Enough"
EN	38000000	107597242	2.831506368	17.45309672	18.49390557	1.040808856	"Paul Blart: Mall Cop 2"
EN	53000000	29700000	0.560377358	17.78580247	17.2066576	-0.579144868	"Angel Eyes"
EN	38000000	58401898	1.536892053	17.45309672	17.88285895	0.42976223	"The Ninth Gate"
EN	38000000	17380126	0.457371737	17.45309672	16.67083793	-0.78225879	"Extreme Measures"
EN	57000000	16991902	0.298103544	17.85856183	16.64824744	-1.21031439	"Rock Star"
EN	10000000	47536959	4.7536959	16.11809565	17.67701805	1.5589224	"Precious"
EN	38000000	10300000	0.271052632	17.45309672	16.14765445	-1.305442264	"White Squall"
EN	15000000	19629760	1.308650667	16.52356076	16.79255734	0.268996581	"The Thing"
EN	38000000	98337295	2.587823553	17.45309672	18.40391391	0.950817195	"Riddick"
EN	37000000	6482195	0.175194459	17.42642847	15.68456975	-1.741858725	"Switchback"
EN	55000000	17869048	0.324891782	17.82284374	16.69858061	-1.124263131	"City of Ember"
EN	32000000	28258060	0.883064375	17.28124646	17.15688928	-0.124357176	"The Master"
EN	38000000	5410749	0.142388132	17.45309672	15.50389809	-1.949198629	"Virgin Territory"
EN	40000000	9793496	0.2448374	17.50439001	16.09722905	-1.407160962	"The Express"
EN	38000000	109906372	2.892272947	17.45309672	18.5151394	1.06204268	"The 5th Wave"
EN	37000000	173567581	4.691015703	17.42642847	18.9720776	1.545649127	"Creed"
EN	37000000	154026136	4.162868541	17.42642847	18.85263286	1.42620439	"The Town"
EN	40000000	79700000	1.9925	17.50439001	18.19378014	0.689390132	"What to Expect When You're Expecting"
EN	37000000	163720069	4.42486673	17.42642847	18.91366863	1.48724016	"Burn After Reading"
EN	37000000	100076342	2.704766	17.42642847	18.42144387	0.995015402	"Nim's Island"
EN	38000000	90247624	2.374937474	17.45309672	18.31806783	0.86497111	"Rush"
EN	37000000	48451803	1.309508189	17.42642847	17.69608011	0.269651639	"Magnolia"
EN	30000000	55583804	1.852793467	17.21670794	17.83340242	0.616694482	"Cop Out"
EN	38000000	112343513	2.956408237	17.45309672	18.53707182	1.083975098	"How to Be Single"
EN	37000000	95404397	2.578497216	17.42642847	18.37363523	0.947206755	"Dolphin Tale"
EN	37000000	392616625	10.61126014	17.42642847	19.78834418	2.361915714	"Twilight"
EN	36000000	102244770	2.8401325	17.3990295	18.4428802	1.043850706	"John Q"
EN	65000000	117758500	1.811669231	17.98989783	18.58414648	0.594248647	"Blue Streak"
EN	37000000	269994119	7.297138351	17.42642847	19.41391074	1.987482265	"We're the Millers"
OTHER	36500000	21834845	0.598214932	17.41282282	16.89901765	-0.513805172	"The Inhabited Island"
EN	36000000	50159144	1.393309556	17.3990295	17.73071139	0.331681892	"Breakdown"
EN	36000000	160000000	4.444444444	17.3990295	18.89068437	1.491654877	"Never Say Never Again"
EN	36000000	64572262	1.793673944	17.3990295	17.9832955	0.584265999	"Hot Tub Time Machine"
EN	36000000	52424533	1.456237028	17.3990295	17.77488523	0.37585573	"Dolphin Tale 2"
EN	42000000	32168970	0.765927857	17.55318018	17.28651288	-0.266667295	"Reindeer Games"
EN	36000000	44350926	1.231970167	17.3990295	17.60764415	0.208614649	"A Man Apart"
EN	37000000	26250020	0.70946	17.42642847	17.08317731	-0.343251162	"Aloha"
EN	37000000	96047633	2.595881973	17.42642847	18.3803548	0.953926333	"The Rite"
EN	36000000	12532777	0.348132694	17.3990295	16.34385793	-1.055171566	"Gattaca"
OTHER	36000000	3003296	0.083424889	17.3990295	14.91522091	-2.483808586	"Isn't She Great"
EN	37000000	63800345	1.724333649	17.42642847	17.97126916	0.544840685	"Space Chimps"
EN	35000000	459270619	13.12201769	17.37085862	19.94515018	2.574291559	"The Hangover"
OTHER	36000000	156844753	4.356798694	17.3990295	18.87076704	1.471737543	"Ip Man 3"
EN	33000000	310940086	9.422426848	17.31201812	19.5551108	2.243092683	"Austin Powers: The Spy Who Shagged Me"
EN	35000000	411348924	11.7528264	17.37085862	19.83495238	2.464093756	"Batman"
EN	35000000	321731527	9.192329343	17.37085862	19.58922799	2.218369369	"Lethal Weapon 3"
EN	29000000	309208309	10.66235548	17.18280639	19.54952575	2.366719359	"The Blind Side"
EN	35000000	147934180	4.226690857	17.37085862	18.812278	1.441419384	"Spy Kids"
EN	35000000	117000000	3.342857143	17.37085862	18.57768449	1.206825873	"Horrible Bosses"
EN	38000000	252276927	6.6388665	17.45309672	19.34603796	1.892941241	"True Grit"
EN	35000000	326551094	9.330031257	17.37085862	19.60409698	2.233238365	"The Devil Wears Prada"
EN	35000000	139000000	3.971428571	17.37085862	18.74998449	1.379125872	"Star Trek: The Motion Picture"
EN	35000000	173965010	4.970428857	17.37085862	18.97436475	1.603506126	"Identity Thief"
EN	35000000	182300000	5.208571429	17.37085862	19.02116424	1.65030562	"Cape Fear"
EN	35000000	69823199	1.994948543	17.37085862	18.06147688	0.690618257	"21"
EN	35000000	140795793	4.022736943	17.37085862	18.76282112	1.391962503	"Trainwreck"
EN	35000000	68915888	1.969025371	17.37085862	18.0483973	0.677538685	"Guess Who"
EN	27000000	231976425	8.591719444	17.11134742	19.26214631	2.150798884	"The English Patient"
EN	35000000	126216940	3.606198286	17.37085862	18.65351273	1.282654111	"L.A. Confidential"
EN	35000000	86369815	2.467709	17.37085862	18.27414881	0.90329019	"Sky High"
EN	35000000	113374103	3.239260086	17.37085862	18.54620355	1.175344935	"Species"
EN	1800000	25504513	14.16917389	14.40329722	17.05436597	2.651068752	"A Nightmare on Elm Street"
EN	33000000	104155843	3.156237667	17.31201812	18.46139883	1.149380706	"The Cell"
EN	35000000	60251371	1.721467743	17.37085862	17.91403589	0.543177266	"Secretariat"
EN	34000000	95608995	2.812029265	17.34187108	18.37577746	1.033906381	"TMNT"
EN	32000000	52277485	1.633671406	17.28124646	17.77207634	0.490829878	"Radio"
EN	35000000	150483765	4.299536143	17.37085862	18.82936576	1.458507143	"Friends with Benefits"
EN	35000000	108758521	3.107386314	17.37085862	18.50464058	1.133781959	"Neighbors 2: Sorority Rising"
EN	35000000	112544580	3.215559429	17.37085862	18.53885997	1.168001348	"Saving Mr. Banks"
EN	34000000	48169908	1.416762	17.34187108	17.69024507	0.348373986	"Malcolm X"
EN	35000000	88058786	2.515965314	17.37085862	18.29351517	0.922656553	"This Is 40"
EN	35000000	92219310	2.634837429	17.37085862	18.3396801	0.968821483	"Old Dogs"
EN	35000000	91353501	2.610100029	17.37085862	18.33024717	0.959388546	"Underworld: Rise of the Lycans"
EN	35000000	69307224	1.9802064	17.37085862	18.0540597	0.683201082	"License to Wed"
EN	30000000	58405313	1.946843767	17.21670794	17.88291742	0.66620948	"Must Love Dogs"
EN	35000000	41954997	1.1987142	17.37085862	17.5521081	0.181249482	"Donnie Brasco"
EN	33000000	102984862	3.120753394	17.31201812	18.45009256	1.138074445	"Resident Evil"
EN	10700000	122200000	11.42056075	16.1857543	18.6211696	2.435415305	"Poltergeist"
EN	35000000	85416905	2.440483	17.37085862	18.26305459	0.892195971	"Max Payne"
EN	40000000	173930596	4.3482649	17.50439001	18.9741669	1.469776892	"In Time"
EN	35000000	77477008	2.2136288	17.37085862	18.16549178	0.79463316	"The Back-Up Plan"
EN	35000000	59901913	1.711483229	17.37085862	17.908219	0.53736038	"Something Borrowed"
EN	35000000	35323292	1.009236914	17.37085862	17.38005313	0.009194515	"The Bad News Bears"
EN	35000000	99423521	2.840672029	17.37085862	18.41489927	1.044040654	"Street Fighter"
EN	35000000	120072577	3.430645057	17.37085862	18.60360693	1.232748307	"The Pianist"
EN	40000000	68766121	1.719153025	17.50439001	18.04622175	0.541831742	"House of Wax"
EN	27000000	115505027	4.277963963	17.11134742	18.56482461	1.453477187	"Closer"
EN	35000000	84606030	2.417315143	17.37085862	18.2535161	0.882657479	"J. Edgar"
EN	35000000	72436439	2.069612543	17.37085862	18.09822003	0.727361412	"Mirrors"
EN	35000000	45479110	1.299403143	17.37085862	17.63276366	0.261905038	"Queen of the Damned"
EN	35000000	57120318	1.632009086	17.37085862	17.86067044	0.489811824	"Predator 2"
EN	35000000	32483410	0.928097429	17.37085862	17.29624006	-0.074618564	"Untraceable"
EN	35000000	40263020	1.150372	17.37085862	17.51094399	0.140085368	"Blast from the Past"
EN	35000000	27107960	0.774513143	17.37085862	17.11533797	-0.25552065	"Flash Gordon"
EN	35000000	36098382	1.031382343	17.37085862	17.4017586	0.030899983	"Jersey Girl"
EN	45000000	30353232	0.674516267	17.62217305	17.22841356	-0.393759487	"Alex Cross"
EN	35000000	25105255	0.717293	17.37085862	17.03858774	-0.332270875	"Midnight in the Garden of Good and Evil"
EN	8900000	4100000	0.460674157	16.00156183	15.22649753	-0.775064303	"Heist"
EN	35000000	93246388	2.664182514	17.37085862	18.35075588	0.979897262	"Nanny McPhee and the Big Bang"
EN	30000000	68369434	2.278981133	17.21670794	18.04043641	0.823728472	"The X Files: I Want to Believe"
EN	31000000	27388767	0.883508613	17.24949776	17.12564352	-0.123854239	"Ella Enchanted"
EN	35000000	50363790	1.438965429	17.37085862	17.73478302	0.363924403	"Concussion"
EN	35000000	82087155	2.345347286	17.37085862	18.22329211	0.852433487	"Abduction"
EN	35000000	19478106	0.556517314	17.37085862	16.78480162	-0.586056996	"Valiant"
EN	35000000	25871834	0.739195257	17.37085862	17.06866544	-0.302193175	"Superhero Movie"
EN	56000000	19701164	0.3518065	17.84086225	16.79618828	-1.04467397	"Broken City"
EN	35000000	19294901	0.551282886	17.37085862	16.77535142	-0.595507197	"Cursed"
EN	35000000	31083599	0.888102829	17.37085862	17.25219087	-0.118667745	"Premium Rush"
EN	35000000	51680201	1.476577171	17.37085862	17.76058531	0.389726687	"Hot Pursuit"
EN	35000000	29882645	0.853789857	17.37085862	17.21278844	-0.158070184	"The Four Feathers"
EN	35000000	46216641	1.320475457	17.37085862	17.64885049	0.277991867	"Parker"
EN	31000000	41512007	1.339097	17.24949776	17.54149327	0.291995506	"Wimbledon"
EN	35000000	39340177	1.124005057	17.37085862	17.48775687	0.116898251	"Furry Vengeance"
EN	27000000	16519460	0.611831852	17.11134742	16.62004964	-0.491297786	"Krull"
EN	35000000	63215872	1.806167771	17.37085862	17.96206597	0.591207347	"Lions for Lambs"
EN	35000000	18317151	0.523347171	17.37085862	16.72334839	-0.647510227	"Walk Hard: The Dewey Cox Story"
EN	35000000	13678913	0.390826086	17.37085862	16.43136601	-0.939492612	"American Outlaws"
EN	35000000	27409889	0.783139686	17.37085862	17.12641442	-0.244444201	"The Young Victoria"
EN	40000000	12206028	0.3051507	17.50439001	16.31744049	-1.186949526	"Whiteout"
EN	32000000	54674226	1.708569563	17.28124646	17.81690297	0.535656507	"The Tree of Life"
EN	35000000	17508518	0.500243371	17.37085862	16.67819806	-0.692660556	"Sabotage"
EN	35000000	11560806	0.330308743	17.37085862	16.26313114	-1.107727477	"The Order"
EN	20500000	10089373	0.492164537	16.83593544	16.12699325	-0.708942194	"Punisher: War Zone"
EN	35000000	12506188	0.357319657	17.37085862	16.34173412	-1.0291245	"Zoom"
EN	35000000	61181942	1.748055486	17.37085862	17.92936264	0.558504019	"The Walk"
EN	35000000	42064105	1.201831571	17.37085862	17.55470532	0.183846703	"A Good Year"
EN	35000000	4651977	0.132913629	17.37085862	15.35280285	-2.018055771	"Radio Flyer"
EN	35000000	16838910	0.481111714	17.37085862	16.63920284	-0.731655782	"Femme Fatale"
EN	35000000	15000000	0.428571429	17.37085862	16.52356076	-0.84729786	"The Horseman on the Roof"
EN	38000000	635096	0.016713053	17.45309672	13.36153145	-4.09156527	"Ride with the Devil"
OTHER	35000000	10496317	0.299894771	17.37085862	16.16653499	-1.204323628	"Bandidas"
EN	34000000	348319861	10.24470179	17.34187108	19.66863176	2.326760674	"The Maze Runner"
EN	35000000	14431253	0.412321514	17.37085862	16.48490676	-0.885951859	"Unfinished Business"
EN	34000000	32255440	0.948689412	17.34187108	17.28919727	-0.052673813	"The Age of Innocence"
EN	35000000	15304890	0.437282571	17.37085862	16.54368294	-0.827175676	"The Fountain"
EN	70000000	11263966	0.1609138	18.0640058	16.23711934	-1.826886461	"Chill Factor"
EN	35000000	2106557	0.060187343	17.37085862	14.56056542	-2.8102932	"Stolen"
OTHER	41677699	187479518	4.498317386	17.54547675	19.04918016	1.503703413	"Ponyo"
EN	34000000	63013281	1.853331794	17.34187108	17.95885607	0.616984989	"The Longest Ride"
EN	75000000	19598588	0.261314507	18.13299867	16.79096808	-1.342030591	"The Astronaut's Wife"
EN	35000000	27330000	0.780857143	17.37085862	17.12349556	-0.247363062	"Mandela: Long Walk to Freedom"
EN	32000000	40382659	1.261958094	17.28124646	17.51391102	0.232664557	"Reds"
EN	40000000	243240178	6.08100445	17.50439001	19.3095599	1.805169888	"A Few Good Men"
EN	50000000	79958599	1.59917198	17.72753356	18.19701955	0.469485983	"Exit Wounds"
EN	30000000	173959438	5.798647933	17.21670794	18.97433272	1.757624775	"Big Momma's House"
EN	30000000	64626786	2.1542262	17.21670794	17.98413953	0.767431587	"The Darkest Hour"
EN	33000000	140470746	4.256689273	17.31201812	18.76050981	1.448491692	"Step Up Revolution"
EN	33000000	62022014	1.87945497	17.31201812	17.94299994	0.630981825	"Snakes on a Plane"
EN	33000000	54700105	1.657578939	17.31201812	17.81737619	0.505358068	"The Punisher"
EN	30000000	27610873	0.920362433	17.21670794	17.1337202	-0.082987737	"Goal!: The Dream Begins"
EN	30000000	40346186	1.344872867	17.21670794	17.51300743	0.296299486	"Safe"
EN	32350000	572700000	17.70324575	17.29212458	20.16587258	2.873747998	"Return of the Jedi"
EN	30000000	22211426	0.740380867	17.21670794	16.9161174	-0.300590541	"Doomsday"
EN	32000000	113019290	3.531852813	17.28124646	18.54306907	1.261822609	"The Reader"
EN	35000000	24159934	0.690283829	17.37085862	17.0002062	-0.37065242	"Wanderlust"
EN	32000000	173398518	5.418703688	17.28124646	18.97110308	1.689856615	"Elf"
EN	32000000	152036382	4.751136938	17.28124646	18.83963041	1.558383945	"Phenomenon"
EN	32000000	80197993	2.506187281	17.28124646	18.20000905	0.918762587	"Nacho Libre"
EN	32500000	288383523	8.873339169	17.29675065	19.47980183	2.183051182	"Bridesmaids"
EN	32000000	126041322	3.938791313	17.28124646	18.65212036	1.370873903	"This Is the End"
EN	29000000	50041732	1.725576966	17.18280639	17.72836786	0.545561467	"Stigmata"
EN	32000000	48814909	1.525465906	17.28124646	17.70354634	0.422299876	"Men of Honor"
EN	32000000	69055695	2.157990469	17.28124646	18.05042391	0.76917745	"Takers"
EN	35000000	21819348	0.623409943	17.37085862	16.89830766	-0.472550962	"The Big Wedding"
EN	32000000	83615414	2.612981688	17.28124646	18.24173844	0.960491978	"Big Mommas: Like Father. Like Son"
EN	32000000	147332697	4.604146781	17.28124646	18.80820383	1.526957372	"Source Code"
EN	32000000	36733909	1.147934656	17.28124646	17.41921084	0.137964377	"Alive"
